RecordID,Date,Region,Platform,AudienceCount,EngagementRate,ConversionRate,AnomalyDetected,ModelUsed,ForecastError,RetrainingRequired,APIIntegration,FeatureEngineeringScore
1258,2023-10-31,Europe,Social Media,28696,6.82,2.53,False,LSTM,8.0,True,Successful,53.5
1259,2021-07-08,Africa,Website,71480,9.32,3.49,False,Prophet,9.9,False,Failed,87.3
1260,2022-10-04,Africa,Website,47163,9.97,2.94,False,SARIMA,0.63,True,Successful,66.9
1261,2021-06-13,Africa,Email,20816,7.23,4.17,False,LSTM,10.82,False,Successful,67.6
1262,2022-06-13,Asia,Website,50840,2.94,0.37,False,SARIMA,0.94,False,Successful,55.9
1263,2021-05-01,Africa,Social Media,53853,8.81,3.46,False,ARIMA,7.03,False,Failed,57.3
1264,2021-03-30,Europe,Mobile App,25917,0.59,2.67,False,ARIMA,12.42,True,Successful,59.3
1265,2022-02-25,Asia,Social Media,97731,2.39,1.9,False,LSTM,6.77,False,Successful,66.4
1266,2020-10-31,Europe,Website,22566,8.98,1.71,False,Prophet,2.24,False,Successful,94.6
1267,2022-03-24,North America,Social Media,76452,2.64,3.11,False,Prophet,14.78,False,Successful,68.4
1268,2021-05-22,North America,Mobile App,63823,2.28,4.46,False,LSTM,13.34,True,Failed,86.2
1269,2023-06-04,North America,Email,21806,1.47,2.49,False,Prophet,11.57,False,Successful,54.1
1270,2023-04-29,North America,Website,76520,8.61,4.13,False,LSTM,6.18,False,Successful,79.6
1271,2022-07-14,South America,Email,2759,5.05,2.02,True,LSTM,2.77,False,Successful,74.1
1272,2022-08-30,Africa,Website,42949,6.78,0.52,False,SARIMA,14.12,False,Failed,98.9
1273,2021-12-22,South America,Social Media,93374,2.47,0.32,False,ARIMA,7.99,False,Successful,92.3
1274,2023-05-26,North America,Social Media,3482,7.6,0.27,False,Prophet,12.79,False,Successful,72.7
1275,2020-08-31,Asia,Email,25442,7.62,1.91,False,SARIMA,5.14,True,Successful,88.8
1276,2022-10-04,Asia,Website,34719,3.19,1.69,False,SARIMA,5.04,False,Successful,59.7
1277,2020-05-25,Australia,Website,59066,4.17,3.59,False,LSTM,14.78,False,Failed,78.1
1278,2023-05-14,North America,Social Media,94501,2.18,3.72,False,ARIMA,7.83,False,Successful,53.7
1279,2023-05-04,South America,Social Media,3079,9.77,0.26,False,Prophet,2.12,True,Failed,67.4
1280,2023-05-26,Asia,Social Media,3717,6.49,1.11,True,ARIMA,3.3,False,Successful,61.3
1281,2023-02-19,Africa,Mobile App,60676,9.35,1.38,False,ARIMA,7.23,False,Successful,85.9
1282,2022-04-29,North America,Website,28952,3.1,2.74,True,ARIMA,0.65,False,Successful,74.5
1283,2020-08-09,Australia,Social Media,87444,7.84,0.73,False,ARIMA,6.94,False,Successful,87.6
1284,2020-04-02,Asia,Social Media,43460,7.68,0.68,False,Prophet,6.29,False,Successful,75.8
1285,2022-12-05,South America,Email,91397,6.95,4.72,False,Prophet,11.69,True,Successful,54.3
1286,2022-04-05,Africa,Mobile App,73847,9.66,4.02,False,Prophet,5.33,False,Successful,86.8
1287,2022-04-11,Australia,Website,94607,4.0,0.91,False,SARIMA,14.74,False,Successful,91.7
1288,2021-03-24,South America,Social Media,90106,1.39,2.04,False,LSTM,2.72,False,Successful,95.2
1289,2021-05-17,Australia,Website,19449,6.75,1.78,False,ARIMA,8.87,False,Successful,78.6
1290,2020-12-08,North America,Website,34536,7.32,3.96,False,SARIMA,1.35,False,Successful,87.7
1291,2023-01-30,South America,Mobile App,65077,5.79,2.56,False,ARIMA,11.01,True,Successful,87.6
1292,2023-01-02,South America,Email,39258,2.15,0.65,False,LSTM,14.92,True,Successful,57.8
1293,2022-09-10,Europe,Social Media,49302,5.09,3.7,False,Prophet,12.29,False,Successful,58.2
1294,2023-07-06,North America,Mobile App,29865,3.19,1.99,False,SARIMA,8.34,False,Successful,53.5
1295,2023-10-15,Australia,Social Media,7645,4.33,1.32,False,LSTM,7.28,False,Failed,66.0
1296,2023-05-27,Africa,Website,39000,6.49,1.88,False,LSTM,12.53,False,Successful,73.7
1297,2021-05-31,South America,Website,27737,7.48,2.49,False,ARIMA,14.04,False,Successful,99.9
1298,2022-08-19,Africa,Website,12485,2.4,1.72,False,Prophet,14.84,True,Successful,71.5
1299,2022-04-16,South America,Email,39565,4.11,1.22,False,LSTM,5.95,False,Successful,86.3
1300,2023-05-30,South America,Social Media,26522,2.76,2.0,False,ARIMA,14.86,False,Successful,84.7
1301,2020-08-04,North America,Mobile App,66155,2.07,0.11,False,LSTM,2.35,False,Successful,60.2
1302,2022-06-29,Australia,Website,56168,7.86,3.86,False,Prophet,3.81,False,Successful,52.9
1303,2022-07-21,Asia,Social Media,53487,9.1,0.86,False,Prophet,1.34,False,Successful,77.3
1304,2020-10-17,North America,Mobile App,13342,3.77,0.23,False,Prophet,4.08,False,Successful,85.0
1305,2021-08-28,Australia,Mobile App,41806,7.54,3.27,False,Prophet,11.52,False,Successful,99.9
1306,2023-06-12,South America,Mobile App,49770,8.98,3.87,False,ARIMA,12.8,False,Successful,67.9
1307,2021-01-01,North America,Social Media,79623,8.48,4.07,False,ARIMA,11.69,False,Successful,94.8
1308,2023-02-04,Asia,Mobile App,76629,1.91,2.47,False,LSTM,9.47,False,Successful,69.1
1309,2023-06-23,South America,Email,53603,9.57,1.03,False,Prophet,7.71,False,Successful,84.5
1310,2021-03-14,Australia,Website,82974,3.83,3.69,False,Prophet,10.63,False,Successful,79.9
1311,2022-03-27,North America,Mobile App,27399,3.46,3.5,False,SARIMA,5.87,False,Successful,52.6
1312,2020-12-03,Asia,Social Media,86382,0.72,1.24,False,ARIMA,12.62,False,Successful,53.9
1313,2022-10-12,Africa,Website,82244,4.91,4.52,False,LSTM,10.16,False,Successful,51.0
1314,2021-08-01,Australia,Email,77534,1.18,0.53,False,Prophet,10.47,False,Successful,68.5
1315,2020-04-07,North America,Website,56106,2.56,4.91,False,SARIMA,8.04,False,Successful,87.3
1316,2023-01-22,Africa,Email,31678,3.24,4.3,False,SARIMA,13.28,False,Failed,58.6
1317,2022-03-17,North America,Website,77218,8.11,3.44,False,LSTM,3.79,False,Successful,80.3
1318,2022-06-16,Europe,Social Media,64230,8.77,4.69,False,ARIMA,5.72,False,Successful,64.4
1319,2020-09-19,North America,Social Media,75055,3.09,3.61,False,LSTM,11.67,False,Successful,89.8
1320,2023-03-16,Australia,Email,57373,8.6,0.96,False,LSTM,7.4,False,Failed,89.9
1321,2022-01-09,Europe,Email,32480,8.59,2.22,True,LSTM,13.34,False,Successful,88.8
1322,2021-12-26,North America,Website,86230,7.67,0.37,False,LSTM,5.2,False,Successful,76.2
1323,2021-07-29,Europe,Mobile App,69836,1.55,1.95,False,SARIMA,5.55,True,Successful,64.2
1324,2020-07-31,Asia,Mobile App,73258,6.93,3.71,False,SARIMA,13.33,False,Successful,90.5
1325,2020-01-01,Africa,Mobile App,40986,9.46,1.94,False,ARIMA,6.97,False,Successful,59.3
1326,2020-07-14,North America,Website,25160,6.86,1.66,False,Prophet,7.75,False,Successful,64.5
1327,2022-05-23,Asia,Mobile App,86595,3.38,2.98,False,SARIMA,5.0,False,Successful,59.2
1328,2020-04-09,Africa,Mobile App,80111,5.06,4.36,False,ARIMA,4.16,False,Successful,83.7
1329,2023-08-12,Australia,Mobile App,65929,6.49,0.25,False,Prophet,9.84,False,Successful,84.3
1330,2020-03-23,North America,Social Media,74506,5.15,1.93,False,ARIMA,1.81,False,Successful,82.6
1331,2020-05-29,Asia,Email,35911,1.29,0.8,False,LSTM,13.19,False,Successful,70.8
1332,2022-03-25,South America,Website,88127,3.19,3.48,False,LSTM,11.69,False,Successful,55.0
1333,2020-05-21,Africa,Email,32821,8.04,0.54,False,LSTM,2.87,False,Successful,95.6
1334,2022-11-25,Africa,Mobile App,76039,8.63,3.33,False,LSTM,10.41,True,Successful,75.4
1335,2020-06-20,Africa,Website,61535,1.46,1.44,False,LSTM,9.04,False,Failed,70.3
1336,2022-04-28,South America,Email,85458,9.53,1.0,False,SARIMA,2.78,True,Successful,79.4
1337,2023-11-08,Australia,Social Media,13175,3.36,4.68,False,SARIMA,4.11,False,Successful,59.6
1338,2020-01-13,Europe,Social Media,55771,6.66,0.1,False,Prophet,6.14,False,Successful,56.6
1339,2022-12-15,North America,Website,87925,7.54,2.19,False,LSTM,10.49,False,Successful,70.3
1340,2022-01-16,Europe,Social Media,67358,8.14,0.12,False,LSTM,9.58,False,Successful,61.4
1341,2020-07-02,Africa,Email,18327,9.46,2.42,False,LSTM,7.99,False,Successful,62.2
1342,2020-06-17,North America,Social Media,48057,3.2,2.51,False,LSTM,11.53,False,Successful,94.6
1343,2023-02-06,North America,Mobile App,7150,8.6,1.62,False,Prophet,11.37,False,Successful,76.5
1344,2022-04-01,Asia,Website,5425,1.4,0.67,False,ARIMA,9.27,False,Successful,74.2
1345,2022-12-16,Australia,Mobile App,17032,7.08,1.89,False,LSTM,11.81,False,Successful,84.5
1346,2020-10-07,Africa,Mobile App,3198,7.45,3.36,False,ARIMA,5.02,True,Successful,97.6
1347,2022-10-30,North America,Email,61500,6.81,3.91,False,SARIMA,13.22,False,Failed,55.6
1348,2022-10-20,South America,Social Media,54394,2.6,2.66,False,SARIMA,9.23,False,Successful,91.7
1349,2021-08-24,Europe,Mobile App,21079,8.74,2.95,False,SARIMA,12.34,False,Successful,79.2
1350,2020-02-03,Europe,Social Media,37220,1.77,1.01,False,Prophet,8.2,False,Successful,57.3
1351,2021-10-06,Europe,Email,42874,0.63,1.44,False,Prophet,3.28,False,Failed,64.9
1352,2020-07-12,Africa,Website,14859,7.2,0.82,False,Prophet,8.14,False,Successful,74.1
1353,2021-05-30,Asia,Mobile App,51460,4.81,1.25,False,Prophet,5.57,False,Successful,84.6
1354,2021-07-07,Africa,Mobile App,32419,8.51,1.13,False,Prophet,10.47,False,Successful,62.1
1355,2023-11-20,Africa,Email,9705,3.9,2.6,False,LSTM,7.14,False,Successful,76.7
1356,2023-08-13,Australia,Mobile App,43880,1.77,2.82,False,LSTM,12.54,False,Successful,84.2
1357,2020-09-17,North America,Email,24236,8.38,4.73,False,LSTM,10.17,False,Failed,72.4
1358,2022-11-29,Europe,Mobile App,88955,5.53,0.99,True,ARIMA,10.27,False,Failed,93.2
1359,2023-03-07,Australia,Email,86514,1.97,3.21,False,SARIMA,3.27,False,Successful,93.5
1360,2023-03-15,Australia,Mobile App,16358,7.23,4.09,False,LSTM,14.76,False,Successful,73.5
1361,2023-12-07,North America,Mobile App,95914,5.16,2.81,False,SARIMA,12.63,False,Successful,98.6
1362,2021-12-02,Asia,Social Media,77918,6.08,1.28,False,Prophet,11.84,False,Successful,53.8
1363,2021-12-01,Europe,Website,15596,4.66,1.32,False,SARIMA,4.96,False,Successful,50.2
1364,2020-10-27,South America,Mobile App,34572,8.3,0.21,False,Prophet,8.04,False,Successful,69.0
1365,2023-06-08,Africa,Email,79757,8.31,1.53,False,SARIMA,2.07,False,Successful,80.1
1366,2020-01-09,Asia,Website,2279,7.12,3.73,False,SARIMA,8.08,False,Successful,81.5
1367,2020-08-21,South America,Email,64197,1.14,0.25,False,ARIMA,2.2,True,Successful,73.8
1368,2020-01-18,South America,Social Media,63516,8.4,1.1,False,LSTM,8.3,False,Successful,56.2
1369,2022-06-04,North America,Mobile App,8083,6.74,3.53,False,Prophet,9.73,True,Successful,58.5
1370,2020-02-05,South America,Mobile App,18771,7.0,3.92,False,SARIMA,5.86,True,Successful,92.6
1371,2021-12-09,South America,Email,30975,3.69,2.28,False,LSTM,7.48,True,Successful,93.4
1372,2021-09-08,Australia,Website,46648,8.8,3.49,False,LSTM,13.14,True,Failed,83.7
1373,2022-03-13,South America,Social Media,49285,7.28,1.95,False,LSTM,1.64,False,Successful,83.2
1374,2020-04-15,Asia,Mobile App,20063,1.21,0.81,False,SARIMA,11.88,True,Successful,79.9
1375,2023-03-02,Australia,Social Media,68642,4.14,2.0,False,ARIMA,2.57,True,Successful,60.1
1376,2023-03-24,South America,Social Media,91093,8.88,2.9,False,SARIMA,0.56,False,Successful,71.4
1377,2020-12-08,South America,Website,87143,0.57,4.74,False,LSTM,2.79,False,Successful,84.8
1378,2023-10-07,Australia,Email,38599,9.62,0.35,False,SARIMA,11.48,False,Successful,76.9
1379,2021-11-17,Asia,Mobile App,52920,6.82,2.54,False,Prophet,6.08,False,Successful,50.9
1380,2023-10-01,Europe,Mobile App,29529,6.35,1.65,False,Prophet,13.09,False,Successful,97.7
1381,2020-12-29,Asia,Mobile App,36954,2.78,2.55,False,LSTM,7.88,False,Failed,92.2
1382,2022-05-29,Europe,Email,28856,2.56,0.13,False,SARIMA,0.34,False,Failed,63.0
1383,2023-07-14,Africa,Email,3573,9.43,1.57,False,SARIMA,10.75,False,Successful,80.8
1384,2023-06-04,Africa,Website,79344,3.05,4.1,False,SARIMA,1.66,False,Failed,96.2
1385,2021-11-30,Asia,Social Media,36367,7.78,2.77,False,LSTM,11.84,False,Failed,54.8
1386,2021-02-25,South America,Social Media,61774,3.99,2.26,False,Prophet,2.53,False,Successful,75.2
1387,2020-10-26,North America,Mobile App,24752,1.48,1.43,False,ARIMA,5.19,False,Successful,72.8
1388,2021-11-12,Australia,Website,56029,0.21,1.5,True,ARIMA,11.42,False,Successful,70.5
1389,2020-11-06,Europe,Email,18685,5.49,1.92,False,Prophet,14.31,False,Failed,91.8
1390,2021-10-09,Australia,Mobile App,52693,9.76,4.18,False,Prophet,5.58,False,Failed,69.0
1391,2020-12-11,Australia,Website,56961,3.75,4.84,False,SARIMA,12.44,False,Successful,53.2
1392,2020-10-13,South America,Email,77908,3.64,2.2,False,SARIMA,2.87,False,Successful,53.3
1393,2022-07-25,Australia,Mobile App,75532,3.51,1.97,False,ARIMA,12.11,False,Successful,52.1
1394,2021-02-17,Asia,Email,82994,5.25,4.23,False,SARIMA,9.87,False,Successful,70.5
1395,2021-05-23,North America,Social Media,57133,4.46,2.14,False,SARIMA,2.9,False,Successful,85.9
1396,2021-01-18,South America,Website,98425,8.81,2.76,False,LSTM,4.54,True,Successful,60.2
1397,2022-08-07,Australia,Website,62268,5.1,1.16,False,LSTM,1.99,True,Failed,82.3
1398,2021-11-03,Australia,Email,93201,5.13,3.72,False,LSTM,5.75,False,Successful,84.4
1399,2021-07-24,Europe,Mobile App,39243,1.47,2.66,False,SARIMA,3.06,False,Successful,62.8
1400,2022-12-17,South America,Website,58384,9.83,4.05,False,SARIMA,9.66,True,Successful,80.0
1401,2021-01-16,Africa,Email,32653,2.57,3.91,False,Prophet,14.92,False,Successful,84.2
1402,2023-04-23,North America,Website,27657,0.83,1.08,False,SARIMA,0.19,False,Successful,73.3
1403,2022-03-05,Australia,Email,40952,6.67,3.58,False,SARIMA,8.12,True,Successful,66.8
1404,2021-12-05,North America,Email,23180,5.99,4.0,False,ARIMA,8.61,False,Successful,81.0
1405,2021-12-13,South America,Social Media,98432,4.21,1.74,False,LSTM,13.71,False,Successful,98.9
1406,2023-10-01,North America,Website,79411,4.28,0.87,False,LSTM,7.6,False,Failed,71.3
1407,2022-02-08,Africa,Website,2622,7.87,0.02,False,ARIMA,8.16,False,Successful,69.6
1408,2021-03-30,South America,Email,49756,2.04,2.26,False,Prophet,7.08,True,Successful,73.2
1409,2022-11-10,Australia,Email,41809,8.22,1.77,False,SARIMA,4.04,True,Successful,53.8
1410,2023-12-20,Australia,Email,17725,6.52,2.78,False,SARIMA,0.85,False,Successful,77.7
1411,2022-05-02,North America,Website,62396,4.25,0.95,False,Prophet,6.14,False,Successful,66.4
1412,2021-06-29,Australia,Website,52226,4.63,4.3,False,SARIMA,0.8,False,Successful,56.1
1413,2022-02-03,South America,Social Media,82182,2.64,1.3,False,LSTM,8.26,False,Failed,73.3
1414,2021-11-24,South America,Social Media,83565,7.55,1.14,False,ARIMA,4.62,True,Successful,50.2
1415,2022-10-29,Europe,Website,30402,5.18,2.41,False,Prophet,8.01,True,Successful,70.1
1416,2023-12-21,South America,Website,5263,3.28,2.5,False,Prophet,2.02,False,Successful,55.3
1417,2022-01-07,North America,Website,97523,6.0,1.08,False,LSTM,13.99,False,Successful,51.2
1418,2020-04-15,Africa,Website,47828,9.96,1.37,False,SARIMA,13.42,False,Successful,91.2
1419,2021-12-05,Africa,Mobile App,48924,4.41,0.86,False,LSTM,2.86,False,Successful,95.8
1420,2020-06-06,Europe,Social Media,75182,9.21,3.6,False,ARIMA,5.16,False,Successful,60.4
1421,2020-08-24,South America,Mobile App,94065,3.52,3.85,False,ARIMA,9.21,False,Successful,77.0
1422,2021-09-07,Asia,Mobile App,60052,0.64,2.32,True,SARIMA,1.44,False,Successful,63.9
1423,2023-02-12,Africa,Social Media,12664,2.12,3.57,False,Prophet,5.32,False,Successful,74.7
1424,2022-02-21,Australia,Website,36737,4.25,3.68,False,Prophet,3.77,False,Successful,71.8
1425,2020-12-24,North America,Email,90563,2.27,0.7,False,Prophet,13.73,True,Successful,63.5
1426,2023-07-06,North America,Mobile App,30373,0.1,4.83,False,Prophet,12.79,False,Successful,85.0
1427,2021-09-30,Africa,Email,37397,9.16,4.11,False,Prophet,8.7,False,Successful,56.3
1428,2023-10-09,Australia,Website,87145,8.45,1.03,False,SARIMA,7.81,True,Successful,52.7
1429,2023-05-15,Africa,Social Media,39709,7.45,0.94,True,LSTM,13.96,False,Successful,88.4
1430,2020-07-28,Europe,Website,62120,1.76,0.64,False,ARIMA,13.99,False,Successful,83.3
1431,2023-07-17,Asia,Email,20250,1.29,0.7,False,Prophet,14.54,False,Successful,74.9
1432,2021-07-22,Africa,Website,22172,0.77,3.74,False,SARIMA,1.89,False,Failed,73.4
1433,2021-12-31,Australia,Email,12555,7.27,2.35,False,Prophet,2.42,False,Successful,74.9
1434,2021-12-13,Australia,Social Media,88410,9.3,3.92,False,SARIMA,10.15,False,Successful,71.9
1435,2023-02-05,Asia,Social Media,79617,4.36,3.73,False,LSTM,8.13,False,Successful,69.6
1436,2023-11-13,Europe,Website,54276,1.28,3.03,False,LSTM,0.29,False,Successful,75.0
1437,2022-11-17,South America,Website,58492,5.17,3.43,False,ARIMA,0.94,False,Successful,76.4
1438,2021-11-04,Australia,Email,54002,3.55,0.1,False,Prophet,13.32,False,Successful,84.6
1439,2022-09-14,North America,Email,90599,3.81,1.57,True,Prophet,13.03,False,Successful,85.6
1440,2023-07-06,Europe,Mobile App,73355,6.25,3.19,False,LSTM,5.37,False,Successful,68.9
1441,2021-06-12,North America,Mobile App,92248,7.22,0.06,False,Prophet,13.37,False,Failed,70.7
1442,2020-03-12,South America,Website,25762,1.19,0.17,False,Prophet,8.91,False,Successful,68.7
1443,2023-03-05,Africa,Email,12046,0.45,4.26,False,ARIMA,12.09,False,Failed,76.8
1444,2020-12-10,North America,Email,97999,9.94,3.42,False,LSTM,6.42,False,Successful,72.7
1445,2022-03-02,Africa,Email,29769,2.4,1.33,False,ARIMA,1.71,False,Successful,94.5
1446,2023-03-27,South America,Email,54302,0.63,3.44,False,SARIMA,6.51,False,Successful,84.8
1447,2021-10-22,North America,Social Media,24150,1.98,3.96,False,ARIMA,6.86,False,Successful,94.9
1448,2023-10-25,South America,Social Media,69247,0.49,1.54,False,SARIMA,8.27,False,Successful,85.5
1449,2020-05-30,North America,Mobile App,5853,3.98,0.19,True,SARIMA,1.59,False,Successful,98.5
1450,2020-02-13,Europe,Website,95613,8.04,4.66,False,Prophet,14.87,False,Successful,81.8
1451,2022-04-26,South America,Website,90399,3.48,1.73,False,ARIMA,3.67,False,Successful,98.2
1452,2023-03-13,Asia,Website,22792,4.5,0.54,False,SARIMA,2.99,False,Successful,57.9
1453,2022-12-08,Africa,Mobile App,60129,6.79,2.46,True,LSTM,7.91,False,Successful,52.6
1454,2023-10-31,Europe,Website,75478,5.14,3.84,False,SARIMA,8.06,False,Successful,79.0
1455,2023-03-31,South America,Website,68298,8.63,1.12,False,Prophet,6.6,False,Successful,99.2
1456,2022-11-30,Asia,Social Media,32987,8.67,1.35,False,Prophet,11.58,False,Successful,70.9
1457,2021-10-16,South America,Website,16850,0.2,1.22,False,LSTM,7.75,False,Successful,60.6
1458,2020-04-08,Europe,Email,13112,7.8,4.96,False,ARIMA,9.15,False,Successful,76.1
1459,2021-01-25,Europe,Social Media,25058,4.66,1.0,False,Prophet,10.86,False,Failed,82.4
1460,2021-06-08,South America,Email,46420,9.89,2.88,False,SARIMA,0.39,False,Successful,65.8
1461,2023-07-05,North America,Mobile App,39890,4.88,4.63,True,ARIMA,8.56,True,Successful,85.7
1462,2023-12-12,South America,Email,67017,9.87,0.74,False,SARIMA,13.26,False,Successful,98.8
1463,2022-07-01,South America,Social Media,48304,7.57,4.85,False,ARIMA,0.27,False,Successful,94.8
1464,2020-03-14,Australia,Email,33921,2.56,4.74,False,ARIMA,6.08,False,Successful,64.6
1465,2021-03-23,Australia,Social Media,2524,5.43,4.42,False,ARIMA,13.89,True,Failed,66.3
1466,2022-02-04,Asia,Mobile App,16048,9.92,1.08,False,SARIMA,5.3,False,Successful,68.6
1467,2022-12-14,Australia,Email,36111,8.59,3.17,False,SARIMA,6.89,False,Successful,69.7
1468,2020-10-31,Europe,Mobile App,38904,1.06,3.81,False,Prophet,14.72,False,Failed,55.0
1469,2023-05-05,Asia,Social Media,55912,7.09,4.93,False,SARIMA,3.0,False,Successful,88.1
1470,2023-08-24,Africa,Website,35008,3.52,0.91,False,LSTM,0.99,False,Successful,68.3
1471,2022-01-08,Asia,Social Media,1060,0.17,3.83,False,LSTM,12.89,False,Successful,94.0
1472,2023-10-28,North America,Email,75666,4.09,1.7,False,SARIMA,13.03,False,Successful,96.3
1473,2021-08-25,Asia,Website,84559,2.42,0.89,False,Prophet,7.09,True,Successful,51.2
1474,2023-08-11,Australia,Mobile App,56337,8.21,2.11,False,ARIMA,7.72,False,Successful,99.4
1475,2021-07-16,Australia,Social Media,14350,3.44,3.97,False,ARIMA,12.54,False,Successful,85.5
1476,2023-10-31,Asia,Website,25354,8.29,2.33,False,Prophet,11.08,False,Successful,76.0
1477,2021-01-02,South America,Mobile App,46186,0.11,2.69,False,LSTM,3.98,False,Successful,69.5
1478,2020-08-05,Africa,Mobile App,29145,3.15,4.98,False,LSTM,0.26,False,Successful,75.9
1479,2023-10-03,South America,Mobile App,35020,2.49,2.0,False,SARIMA,7.2,False,Successful,66.2
1480,2020-12-06,Europe,Website,87123,2.41,3.08,False,LSTM,12.89,False,Successful,81.1
1481,2022-05-28,North America,Social Media,76186,0.78,1.83,False,Prophet,13.44,False,Successful,54.6
1482,2021-05-23,Europe,Website,86469,1.95,1.97,False,SARIMA,14.34,False,Successful,81.1
1483,2021-04-12,Asia,Social Media,21581,5.6,3.48,False,LSTM,13.19,False,Successful,63.8
